Date,Nuclear,Gaz,Charbon,Biomasse,Fioul,Hydro,STEP Pompage,STEP Turbinage,Batterie Injection,Batterie Soutirage,RES,Charge,Charge Nette
2020-01-05T08:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,1099.836921069796,0.0,0.0,0.0,4491,11131,6640
2020-01-05T09:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,858.836921069798,0.0,0.0,0.0,4582,11463,6881
2020-01-05T10:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,822.163078930202,0.0,0.0,3157,11719,8562
2020-01-05T11:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,792.836921069798,0.0,0.0,0.0,4996,11943,6947
2020-01-05T12:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,939.163078930202,0.0,0.0,3418,12097,8679
2020-01-05T13:00:00,5580.0,-5.456968210637569e-13,2160.0,0.0,0.0,0.0,782.8369210697981,0.0,0.0,0.0,4884,11841,6957
2020-01-05T14:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,880.836921069798,0.0,0.0,0.0,4804,11663,6859
2020-01-05T15:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,810.836921069798,0.0,0.0,0.0,4511,11440,6929
2020-01-05T16:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,628.8369210697966,0.0,0.0,0.0,4238,11349,7111
2020-01-05T17:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,107.16307893020203,0.0,0.0,4045,11892,7847
2020-01-05T18:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,444.163078930202,0.0,0.0,4102,12286,8184
2020-01-05T19:00:00,5580.0,-5.456968210637569e-13,2160.0,0.0,0.0,0.0,0.0,362.1630789302026,0.0,0.0,4056,12158,8102
2020-01-05T20:00:00,5580.0,0.0,2160.0,0.0,0.0,304.1630789302012,0.0,1200.0,0.0,0.0,2129,11373,9244
2020-01-05T21:00:00,5580.0,-3.637978807091713e-13,2160.0,0.0,0.0,0.0,128.83692106979834,0.0,0.0,0.0,3124,10735,7611
2020-01-05T22:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,389.8369210697993,0.0,0.0,0.0,3558,10908,7350
2020-01-05T23:00:00,5580.0,-3.637978807091713e-13,2160.0,0.0,0.0,0.0,309.83692106979834,0.0,0.0,0.0,3633,11063,7430
2020-01-06T00:00:00,5580.0,1.3642420526593928e-13,2160.0,0.0,0.0,0.0,67.8369210697997,0.0,0.0,0.0,3128,10800,7672
2020-01-06T01:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,41.16307893020299,0.0,0.0,2694,10475,7781
2020-01-06T02:00:00,5580.0,1.3642420526593928e-13,2160.0,0.0,0.0,0.0,0.0,56.1630789302003,0.0,0.0,2378,10174,7796
2020-01-06T03:00:00,5580.0,2.2737367544323226e-14,2160.0,0.0,0.0,0.0,0.0,34.16307893020125,0.0,0.0,2008,9782,7774
2020-01-06T04:00:00,5580.0,-9.094947017729285e-14,2160.0,0.0,0.0,0.0,0.0,66.16307893020122,0.0,0.0,1925,9731,7806
2020-01-06T05:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,588.1630789302011,0.0,0.0,1888,10216,8328
2020-01-06T06:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,1144.1630789302012,0.0,0.0,2507,11391,8884
2020-01-06T07:00:00,5580.0,-5.456968210637569e-13,2160.0,0.0,0.0,1743.1630789302017,0.0,1200.0,0.0,0.0,1727,12410,10683
2020-01-06T08:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,1087.1630789302012,0.0,0.0,3920,12747,8827
2020-01-06T09:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,788.1630789302011,0.0,0.0,4293,12821,8528
